股票代码_StkCd,日期_Date,风险因子_流通市值加权_持有期收益_Beta_TMV_H
691,2017/10/31,0.9396
691,2017/11/30,0.489
691,2017/12/29,1.1064
691,2018/1/31,1.014
691,2018/2/28,1.3677
691,2018/3/30,1.3203
691,2018/4/27,0.9337
691,2018/5/31,0.5012
691,2018/6/29,2.6208
691,2018/7/31,2.6176
691,2018/8/31,1.8195
691,2018/9/28,2.0196
691,2018/10/31,1.234
691,2018/11/30,1.5248
691,2018/12/28,1.3302
692,2005/1/31,0.9669
692,2005/2/28,1.1444
692,2005/3/31,1.2986
692,2005/4/29,1.5205
692,2005/5/31,1.3644
692,2005/6/30,1.3305
692,2005/7/29,1.309
692,2005/8/31,1.5227
692,2005/9/30,1.5746
692,2005/10/31,1.5358
692,2005/11/30,1.5022
692,2005/12/30,1.4942
692,2006/1/25,1.3247
692,2006/2/28,1.3582
692,2006/3/31,1.1192
692,2006/4/28,0.9159
692,2006/5/31,1.584
692,2006/6/30,1.6052
692,2006/7/31,1.4462
692,2006/8/31,1.3205
692,2006/9/29,1.2931
692,2006/10/31,1.286
692,2006/11/30,1.3329
692,2006/12/29,1.1988
692,2007/1/31,1.408
692,2007/2/28,1.612
692,2007/3/30,1.4907
692,2007/4/30,1.7465
692,2007/5/31,1.6973
692,2007/6/29,1.8047
692,2007/7/31,1.7688
692,2007/8/31,1.8969
692,2007/9/25,1.724
692,2007/10/31,2.0388
692,2007/11/30,1.5782
692,2007/12/28,1.5311
692,2008/1/31,1.5402
692,2008/2/29,1.5177
692,2008/3/31,1.4526
692,2008/4/30,1.2919
692,2008/5/30,1.3381
692,2008/6/30,1.1605
692,2008/7/31,1.4353
692,2008/8/29,1.1766
692,2008/9/24,0.9922
692,2008/10/31,1.1165
692,2008/11/28,1.049
692,2008/12/31,1.1711
692,2009/1/23,1.1597
692,2009/2/27,1.1252
692,2009/3/31,1.0805
692,2009/4/30,1.0904
692,2009/5/27,1.132
692,2009/6/30,1.1129
692,2009/7/31,0.9808
692,2009/8/31,0.7953
692,2009/9/30,0.858
692,2009/10/30,0.5251
692,2009/11/30,0.5565
692,2009/12/31,0.5692
692,2010/1/29,0.608
692,2010/2/26,0.6032
692,2010/3/31,0.5107
692,2010/4/30,0.5819
692,2010/5/31,0.5826
692,2010/6/30,0.6804
692,2010/7/30,0.9794
692,2010/8/31,1.1795
692,2010/9/30,1.1971
692,2010/10/29,1.0122
692,2010/11/30,1.0805
692,2010/12/31,1.0569
692,2011/1/31,1.1571
692,2011/2/28,1.0837
692,2011/3/31,0.988
692,2011/4/29,1.0132
692,2011/5/31,0.8977
692,2011/6/30,0.7399
692,2011/7/29,0.4848
692,2011/8/31,0.5368
692,2011/9/30,0.6048
692,2011/10/31,0.8372
692,2011/11/30,0.8277
692,2011/12/30,0.9504
692,2012/1/31,0.9047
692,2012/2/29,0.9684
692,2012/3/29,0.9705
692,2012/4/27,1.1008
692,2012/5/31,1.0957
692,2012/6/29,1.0967
692,2012/7/31,1.1422
692,2012/8/31,1.1434
692,2012/9/28,1.1739
692,2012/10/31,1.1823
692,2012/11/30,1.0868
692,2012/12/31,0.9363
692,2013/1/31,1.0629
692,2013/2/28,1.1676
692,2013/3/29,1.0631
692,2013/4/26,1.0242
692,2013/5/31,0.6983
692,2013/6/28,0.5175
692,2013/7/31,0.4493
692,2013/8/30,0.46
692,2013/9/30,0.4246
692,2013/10/31,0.3861
692,2013/11/29,0.223
692,2013/12/31,0.0104
692,2014/1/30,-0.1638
692,2014/2/28,-0.1802
692,2014/3/31,-0.0829
692,2014/4/30,-0.1601
692,2014/5/30,-0.0298
692,2014/6/30,-0.3167
692,2014/7/31,-0.2591
692,2014/8/29,-0.1573
692,2014/9/30,0.0764
692,2014/10/31,0.2941
692,2014/11/28,0.4352
692,2014/12/31,0.7184
692,2015/1/30,0.5665
692,2015/5/29,6.2626
692,2015/6/30,5.4483
692,2015/7/31,4.132
692,2015/8/31,3.4872
692,2015/9/30,3.55
692,2015/10/30,2.9868
